time,mean_vx,mean_vy,temperature
2.6049999999999667,0.017859941645459676,0.014667198864704814,0.999732947880942
2.7049999999999645,0.017859941645459676,0.05098715645233964,0.9985406661806627
2.8049999999999624,0.017859941645459676,0.05098715645233964,0.9985406661806627
2.9049999999999603,0.004399080387773768,0.05098715645233964,0.9986904789843233
3.004999999999958,0.004399080387773768,0.05098715645233964,0.9986904789843233
3.104999999999956,0.004399080387773768,0.08466885475421984,0.9964059165631756
3.204999999999954,0.004399080387773768,0.05156793889840022,0.9986606978847564
3.3049999999999518,0.004399080387773768,0.051567938898400244,0.9986606978847564
3.4049999999999496,0.004399080387773761,0.051567938898400244,0.9986606978847564
3.5049999999999475,0.004399080387773761,0.016076395236854602,0.9998610988039652
3.6049999999999454,0.004399080387773761,0.016076395236854606,0.9998610988039651
3.7049999999999432,0.004399080387773734,0.016076395236854606,0.9998610988039651
3.804999999999941,0.017985353712377704,0.016076395236854633,0.9997090382840145
3.904999999999939,0.017985353712377704,0.016076395236854633,0.9997090382840145
4.004999999999937,-0.00791553813469639,0.016076395236854633,0.9998394468861133
4.104999999999935,-0.00791553813469639,0.016076395236854623,0.9998394468861133
4.204999999999933,-0.007915538134696353,0.01607639523685464,0.9998394468861131
4.30499999999993,-0.015619524025309027,0.01607639523685464,0.9997487899927058
4.404999999999928,-0.015619524025309035,0.016076395236854633,0.9997487899927058
4.504999999999926,-0.03693609341063021,0.04898055591923984,0.9981183150727017
4.604999999999924,-0.027696854853434195,0.0938597372150936,0.9952116169805707
4.704999999999922,-0.027696854853434195,0.0938597372150936,0.9952116169805706
4.80499999999992,-0.027696854853434195,0.08085054489099835,0.9963480368110282
4.904999999999918,0.01042004383116729,0.08085054489099835,0.9966773060386924
5.0049999999999155,-0.02809448462867187,0.03589267670498324,0.9989612078462002
5.104999999999913,-0.02809448462867186,0.07127906372229428,0.9970649975041613
5.204999999999911,-0.028094484628671878,0.0377160741541449,0.9988940988419241
5.304999999999909,-0.028094484628671878,0.06216476435121809,0.9976731210033033
5.404999999999907,-0.028094484628671878,0.06216476435121809,0.9976731210033033
5.504999999999905,-0.028094484628671895,0.05130448414933458,0.9982892749198099
5.604999999999903,-0.028094484628671895,0.018364415305172112,0.999436724091974
5.704999999999901,0.007339261654628562,0.044561296784872265,0.9989802130336077
5.8049999999998985,0.007339261654628562,0.044561296784872244,0.9989802130336077
5.904999999999896,0.007339261654628562,-0.047340075565824244,0.9988525262418935
6.004999999999894,0.007339261654628562,-0.034755201441965276,0.9993691056055467
6.104999999999892,0.007339261654628562,-0.034755201441965276,0.9993691056055467
6.20499999999989,0.04276397910244425,-0.001465048320997946,0.9990845478623713
6.304999999999888,0.04276397910244422,-0.001465048320997956,0.9990845478623713
6.404999999999886,0.034216522003370754,-0.0014650483209979737,0.9994135416277051
6.5049999999998835,0.034216522003370754,-0.0014650483209979737,0.9994135416277051
6.604999999999881,0.045012134809076496,-0.0014650483209979737,0.9989858806766734
6.704999999999879,0.018043137364523294,0.004367866339495253,0.9998276834688425
6.804999999999877,0.050823927597275845,0.004367866339495253,0.9986989250636137
6.904999999999875,0.050823927597275845,0.004367866339495244,0.9986989250636137
7.004999999999873,0.05998207444810378,0.004367866339495244,0.9981915362442709
7.104999999999871,0.09206116263002301,0.014628396121175636,0.995655376181065
7.204999999999869,0.09206116263002301,0.014628396121175636,0.995655376181065
7.3049999999998665,0.09206116263002301,-0.019197720061188188,0.9955780949398303
7.404999999999864,0.09206116263002301,-0.004517909354675892,0.9957521654151356
7.504999999999862,0.09206116263002301,-0.004517909354675866,0.9957521654151356
7.60499999999986,0.09206116263002301,-0.004517909354675866,0.9957521654151356
7.704999999999858,0.1343941374763414,-0.004517909354675874,0.9909589021535266
7.804999999999856,0.15493284120252476,0.057489818425883785,0.986345367747136
7.904999999999854,0.16473033474770385,0.08072267156826082,0.9831738835543957
8.004999999999852,0.16473033474770385,0.08072267156826085,0.9831738835543957
8.104999999999867,0.16473033474770385,0.11103231906507594,0.9802678704684701
8.204999999999883,0.16473033474770385,0.06182813628949845,0.9845205991884383
8.304999999999898,0.16473033474770385,0.06182813628949845,0.9845205991884383
8.404999999999914,0.16473033474770382,0.061828136289498466,0.9845205991884383
8.50499999999993,0.16473033474770382,0.061828136289498466,0.9845205991884383
8.604999999999945,0.16473033474770382,0.06182813628949848,0.9845205991884383
8.704999999999961,0.16473033474770382,0.1045876905284146,0.9809626659019208
8.804999999999977,0.16473033474770382,0.11645264681526112,0.9796513489318147
8.904999999999992,0.16473033474770382,0.11645264681526107,0.9796513489318146
9.005000000000008,0.1647303347477038,0.11645264681526112,0.9796513489318146
9.105000000000024,0.1647303347477038,0.11645264681526112,0.9796513489318146
9.20500000000004,0.1647303347477038,0.11645264681526112,0.9796513489318146
9.305000000000055,0.2184846375032332,0.11645264681526114,0.9693516221124004
9.40500000000007,0.2184846375032332,0.1149473207264111,0.9695257883164501
9.505000000000086,0.2184846375032332,0.1149473207264111,0.9695257883164501
9.605000000000102,0.21848463750323327,0.14997157855698962,0.9648864944001023
9.705000000000117,0.21848463750323327,0.160377628438109,0.9632717397358241
9.805000000000133,0.21848463750323327,0.160377628438109,0.9632717397358241
9.905000000000149,0.19456638087886927,0.16037762843810902,0.9682114698641331
10.000000000000163,0.17472788500336645,0.04842055866323536,0.9835628078504952
